id;date;price;bedrooms;bathrooms;floors;yr_built
2425700005;20150428T000000;760000;3;1.75;1;1950
9276201190;20140520T000000;480000;4;2.75;1;1986
8644210050;20140926T000000;689000;4;2.75;2;1993
2741100280;20140513T000000;415000;3;1.75;1;1911
2891000680;20150427T000000;195000;3;1.75;1;1968
7366100080;20140731T000000;318000;5;2.5;1;1967
3211270170;20140523T000000;404000;4;3;1;1989
3330500920;20141030T000000;339950;2;1;1;1925
5437820080;20141124T000000;215000;3;1;1;1979
8097000380;20140818T000000;339900;3;2.5;2;1990
2591010290;20140519T000000;285000;1;1.5;2;1982
1324300380;20140716T000000;550000;3;1;1.5;1947
3226049478;20140725T000000;430000;4;1;1.5;1964
7941500170;20141202T000000;219000;3;1;1;1967
7522500005;20140815T000000;555000;2;1.5;1;1947
1545801630;20140721T000000;233000;3;2;1;1989
5151600480;20150402T000000;248000;3;1.75;1;1972
2731600080;20150422T000000;454000;5;2.25;1;1975
2804600010;20150331T000000;950000;4;2.5;2;1931
8899210680;20140915T000000;359000;3;2.5;2;1980
6649300190;20140903T000000;407500;5;2;1.5;1962
1312200080;20140528T000000;224000;3;1.5;1;1964
1721801025;20140718T000000;210000;2;1;1;1954
7942200050;20150123T000000;261000;4;1.75;1;1968
9528100963;20140806T000000;719000;3;3;3;1998
9297301495;20150203T000000;440000;3;2.5;2;1994
192300020;20140521T000000;525000;3;2.75;2;1998
9477100170;20140721T000000;375000;3;1.5;2;1968
6705120280;20150331T000000;428000;2;2.5;2;1986
7203220050;20141118T000000;988830;5;3.25;2;2014
6858700225;20141004T000000;199950;3;1.75;1;1949
8712100605;20141028T000000;840000;4;2.25;1.5;1929
5702380500;20140908T000000;285000;3;1.75;1;1992
6181430280;20140915T000000;330000;5;2.5;2;2006
7138000170;20150102T000000;147500;3;1.5;1;1960
6669010290;20141107T000000;320000;4;2.5;2;1978
5706200280;20140701T000000;382500;3;1.75;1;1967
1338300170;20150324T000000;2,05E+09;5;4;2;1926
8562800250;20140814T000000;596000;4;2.25;1;1974
109210280;20141111T000000;220000;4;2.25;2;1979
3216900080;20140925T000000;325000;3;2.5;2;1993
629500170;20150326T000000;679950;4;2.5;2;2001
5272200005;20150218T000000;175000;2;1;1;1947
7205000080;20141201T000000;268000;3;1.75;1;1966
1117200170;20140919T000000;715000;4;3.5;2;1997
5561300480;20150408T000000;600000;7;2.25;2;1969
6896300380;20141002T000000;228000;0;1;1;1953
3293400010;20150304T000000;950000;5;2.5;2;1992
3421059049;20140610T000000;475000;2;1.75;1;1983
524069049;20150402T000000;700000;3;1.5;1;1963
1524079093;20140827T000000;275000;3;1.75;1;1962
1524079093;20150318T000000;369500;3;1.75;1;1962
3832710680;20140721T000000;215000;4;2;1;1978
686200840;20150422T000000;593450;4;2.25;2;1964
8682310460;20140709T000000;498800;2;1.75;1;2008
446000190;20141208T000000;849000;5;3.25;2;1951
8805900430;20141229T000000;1,15E+11;4;2.5;2;1925
3629921060;20140715T000000;825000;5;2.5;2;2003
8856890020;20150224T000000;265000;3;1.75;1;1989
2115510470;20141223T000000;285000;4;2.25;1;1985
1545803890;20141231T000000;240000;3;1.75;1;1979
3322049126;20140721T000000;261000;4;1;1;1958
6669020500;20140627T000000;330000;4;1.75;1;1978
3832710840;20140602T000000;250000;4;2;1;1978
7212651950;20140710T000000;350000;4;2.5;2;1993
1331900020;20140925T000000;930000;3;2.5;1.5;1986
7140200380;20141030T000000;275000;3;2;1;1980
7972601235;20150223T000000;325000;4;2.25;1;1969
2848700585;20150424T000000;255000;1;1;1;1936
6132600380;20150320T000000;562200;3;1.5;1;1943
2424059127;20140820T000000;952000;2;1.75;1;1980
2591830130;20140504T000000;365000;3;2.5;1;1988
1771100130;20150316T000000;332900;3;1.5;1;1969
8856700190;20150423T000000;721000;3;2.25;2;1983
7852040080;20150421T000000;487275;4;2.5;2;1999
5648600190;20150429T000000;310000;3;2.5;2;1995
4154300275;20150115T000000;245000;2;1;1;1908
5438000280;20150415T000000;325000;3;1.75;1;1964
9201000480;20141112T000000;550000;3;1.75;1;1971
1604600660;20140512T000000;350000;2;1;1.5;1906
522069022;20140714T000000;599000;5;2.5;2;2006
4331400190;20141112T000000;259950;3;1.5;1;1955
9407150130;20141201T000000;240000;4;2.5;2;1996
2212900470;20150211T000000;186000;3;1;1;1969
6600220080;20150204T000000;395000;3;1.5;1;1982
9558050020;20140915T000000;475000;4;2.5;2;2004
8691300420;20140804T000000;815000;5;3.5;2;1996
5450300010;20140902T000000;572000;3;1.5;1;1951
339600460;20141017T000000;419500;3;2.5;2;1986
9264910920;20140903T000000;298700;3;2.25;1;1980
121029034;20140624T000000;549000;2;1;1;1947
2123049420;20150422T000000;278000;3;1.5;1;1960
7950302890;20141230T000000;455000;4;2;1.5;1926
6117500430;20140819T000000;925000;5;3.5;1;1988
1972200660;20150415T000000;465000;2;1.5;3;1999
3629830050;20141001T000000;620000;4;4;2;1999
9257900010;20150422T000000;499900;4;2.25;1;1963
6072000440;20150206T000000;620000;5;3;1;1962
6844702630;20141108T000000;450000;3;1.75;1;1941
3630090050;20150220T000000;690000;4;3.5;2;2007
9809000020;20140513T000000;1,90E+09;5;2.25;2;1969
9809000020;20150313T000000;1.94e+006;5;2.25;2;1969
5021900050;20140818T000000;832500;3;2;1;1951
1003600080;20141107T000000;245000;3;1;1;1955
7701960130;20141017T000000;820000;3;2.5;1.5;1990
2395710020;20140807T000000;369000;4;2.75;2;2005
7203230010;20141015T000000;1.05e+006;4;3.25;2;2014
9830200380;20140917T000000;653000;3;3;3;1993
9407111100;20150422T000000;220650;2;1.75;1;1980
9572000080;20140616T000000;300000;5;3;1;2007
3629870420;20140912T000000;970000;4;3.5;2;2001
2459970020;20141124T000000;360000;4;2.5;2;2004
5547700190;20150330T000000;672500;3;2.5;2;2000
421000285;20150423T000000;268000;4;1.5;1.5;1953
3277801640;20141202T000000;440000;4;1.5;1.5;1929
1250203070;20140514T000000;1.4e+006;3;2.5;2;1981
8077200470;20140718T000000;590000;4;2.5;2;1986
302000545;20150127T000000;359000;4;2.25;1;1962
9542801990;20140529T000000;266500;4;1.75;1;1978
3343901403;20141216T000000;635000;4;2.5;2;2014
1121059030;20141013T000000;559000;3;2.5;2;2001
9290850950;20141218T000000;895000;4;2.5;2;1989
1136100006;20150127T000000;625000;2;1.5;1;1961
7923300285;20150312T000000;650000;4;2.25;1;1957
1823059028;20150224T000000;312500;4;1.75;1;1957
8864000440;20140925T000000;225000;3;1;1;1944
9512500680;20141119T000000;425000;4;1.75;1;1968
3421069120;20150219T000000;329999;3;2.75;1;1988
4376700430;20140716T000000;572000;5;2.25;2;1973
8562890430;20150407T000000;386500;4;2.5;2;2002
452002005;20150121T000000;452000;2;1;1;1904
7228500094;20141212T000000;278000;4;2;1;1943
8078700020;20140603T000000;474900;3;2.25;1;1976
5035300255;20150414T000000;450000;2;1.75;1;1946
9528104985;20141104T000000;611000;2;1;1;1900
7237590010;20140605T000000;214100;2;2.5;2;2004
3158500250;20140514T000000;317000;3;2.5;2;2012
868001402;20150305T000000;1,00E+06;4;3.5;2;1979
5606000233;20150424T000000;1,00E+06;5;2.75;2;1946
5214500660;20150505T000000;525000;4;2.5;2;2005
3578110020;20141001T000000;436000;3;2.25;2;1983
3578401330;20140718T000000;450000;3;1.75;1;1983
7525000080;20140502T000000;588500;3;1.75;1;1980
4273000095;20150511T000000;340000;4;1.75;1;1953
4014400190;20140714T000000;482000;4;2.5;1.5;2000
8678500020;20141213T000000;1,58E+09;4;3.5;2;2005
6918700130;20140811T000000;749000;3;2.5;2;1965
2473350470;20150511T000000;330000;3;1.5;1;1968
9274200314;20140821T000000;568000;3;2.5;3;2008
2938100010;20140924T000000;239000;3;1.75;1;1957
8564950250;20150107T000000;528000;3;2.5;2;2003
3438502715;20140730T000000;385000;4;3;1;1994
280610020;20140902T000000;825000;4;3.25;2;1979
2487200938;20141126T000000;815000;5;3.25;2;2002
1775500362;20141013T000000;625000;4;2.5;2;1995
2483200010;20141007T000000;690000;3;1.75;1;1955
4365700130;20150325T000000;210000;3;1;1;1957
9136101271;20150416T000000;599000;4;1;1.5;1924
1370804295;20150212T000000;860000;3;1.75;1;1951
422049178;20150212T000000;147200;3;1;1;1954
9161100795;20150506T000000;476900;3;1;1.5;1910
5561300380;20140807T000000;450000;4;2.5;1;1978
1443550020;20150506T000000;570000;4;2.5;2;1999
9547201155;20141016T000000;567500;3;1;1.5;1910
3625059120;20141023T000000;790000;5;3.25;2;1976
644000185;20140707T000000;875000;3;1.5;1;1952
5710500010;20140610T000000;490000;3;2;2;1980
2482410130;20140610T000000;335000;3;1.75;1;1978
6071900130;20150415T000000;550000;3;1.75;1;1962
6817800630;20140516T000000;385000;3;1.75;1;1981
6204400130;20140718T000000;395000;3;1.75;1;1976
9274203190;20140611T000000;650000;2;1;1;1928
293610020;20150304T000000;637000;4;2.75;2;2007
3583400130;20141014T000000;692500;3;2.25;1;1963
7230400430;20140930T000000;322400;3;1.75;1;1964
7140600190;20140905T000000;233500;3;1.5;1;1957
6817801410;20140624T000000;400000;3;2;1;1984
6430500010;20140620T000000;547000;5;2.5;1.5;1916
3023049215;20140702T000000;519000;5;2.25;1;1950
3625710080;20140626T000000;1,03E+09;4;3.5;1;1977
3390600010;20140502T000000;365000;3;1;1;1955
9238480020;20150319T000000;699000;5;2.75;2;1978
1036000080;20141009T000000;525000;3;1.75;1;1968
1561930020;20140522T000000;430000;4;3;2;1990
3876100080;20141215T000000;325000;3;1;1;1966
7454000605;20140710T000000;279000;2;1;1;1942
1870400635;20150311T000000;805000;4;1.75;2;1911
8820900299;20150204T000000;419950;3;3;1.5;1949
8132700185;20150416T000000;425000;2;1;1;1927
6413600275;20140724T000000;446000;4;1.75;2;1949
2888000020;20150302T000000;455000;5;2;1;1963
3298700426;20140709T000000;226550;3;1;1;1943
3362401815;20140930T000000;764000;3;2;1.5;1904
5469500020;20150505T000000;439950;3;2.25;2;1978
6430000280;20141216T000000;453000;4;2;1;1952
1140000190;20150206T000000;219950;3;1;1;1971
8021700715;20140514T000000;702500;3;1.5;2;1926
5151600170;20141016T000000;285000;3;1.5;1;1956
8129700255;20150213T000000;798750;2;2.25;3;2005
9285800345;20140626T000000;320000;2;1;1;1948
5706200170;20141216T000000;425000;3;1.75;1.5;1985
5536500020;20140716T000000;540000;4;2.5;2;2004
98000950;20141210T000000;1.06e+006;4;5.25;2;2005
3362401611;20150325T000000;1,17E+09;4;3.75;3;2013
6205500280;20150421T000000;576000;3;1.75;1;1951
7199330010;20150417T000000;525000;3;1.75;1;1977
1332200130;20140822T000000;324950;4;2.5;2;1998
3244500078;20140822T000000;600000;3;2.5;2;1981
3342102880;20140811T000000;464000;3;2.5;1;2001
2557000630;20140707T000000;266000;4;2.25;2;1981
1117200190;20140804T000000;775000;3;2.5;2;1998
8122100130;20140618T000000;415000;3;1.75;1;1952
9558040050;20140919T000000;550000;4;2.75;2;2003
5702380630;20150114T000000;235000;3;2.25;2;1990
3300790670;20140620T000000;280000;3;2;1;1987
2558660190;20141030T000000;459000;3;1.75;1;1976
4388000460;20141014T000000;195000;3;1;1;1969
3224800010;20141112T000000;235000;3;1.5;1;1959
1672000020;20141126T000000;711800;4;2.25;1;1965
2767701416;20150116T000000;440000;3;2.5;3;2007
7821200307;20150217T000000;515000;2;1;1;1916
4219400290;20140502T000000;1.2e+006;5;2.75;1.5;1939
6072650290;20150406T000000;560000;3;1.75;1.5;1965
5647900670;20140620T000000;340000;3;1.75;1;1985
1965200010;20141110T000000;600000;2;1;1.5;1912
319500080;20140618T000000;764000;4;2.5;2;1997
9526500080;20140729T000000;337000;4;2;1;2001
7856410430;20140530T000000;1,39E+09;6;2.75;1;1977
8128700005;20141119T000000;249000;4;1;1;1919
3444910020;20140715T000000;350000;3;3;1;1978
2025700130;20150129T000000;269950;3;2.25;1;1993
224069134;20150225T000000;735000;3;1.75;1;1978
4217400305;20150331T000000;1,30E+09;4;2.5;2;1940
3288301410;20140911T000000;475000;4;2.25;2;1974
9264950660;20150310T000000;339000;3;2;1.5;1989
6744700285;20150311T000000;600000;4;3.5;1;1997
7750500275;20140807T000000;397500;4;1.75;1;1918
1125069153;20140822T000000;1,53E+09;4;3.5;2;2004
1425059178;20140507T000000;460000;3;2;2;1985
6671900130;20141216T000000;370000;4;2.75;1;1951
3172600151;20150325T000000;250000;4;1;1.5;1957
7237550020;20140703T000000;1.1e+006;4;3.75;2;2000
1934800078;20140930T000000;430000;2;2.25;2;2008
4385700660;20140807T000000;1,09E+09;3;1.5;1.5;1927
923000414;20150419T000000;670000;3;1.75;1;1952
2624049167;20150423T000000;461550;3;1.5;1;1954
8929000380;20140805T000000;479990;3;2.5;2;2014
4221250010;20150414T000000;643000;4;2.5;2;2005
8861500080;20140930T000000;607000;3;2.75;2;1988
1592000780;20140523T000000;625000;3;2.5;1;1984
2484200080;20140729T000000;731100;3;2.5;1;1953
2322059136;20150309T000000;859000;3;2.5;2;1999
2591820080;20141103T000000;435000;4;2.5;2;1986
5729000080;20141029T000000;465000;3;3;1;1948
5100402764;20150415T000000;740000;3;1;1.5;1927
5454000010;20141210T000000;740000;3;1.75;1;1961
5412300130;20141119T000000;250000;3;2;1;1980
6873000190;20150311T000000;656000;2;2.5;3;2009
9485300190;20141009T000000;300000;4;2.5;2;1992
326069132;20150220T000000;643000;3;1.5;1;1954
3832061060;20140807T000000;311000;4;2.5;2;2007
6918730130;20140721T000000;360000;3;1.75;1;1975
7952800010;20140519T000000;475000;4;2.5;1;1968
3834500417;20140809T000000;469950;3;3.25;3;2008
5071700020;20140703T000000;240000;3;1.75;1;1960
3826000470;20140929T000000;232000;2;1;1;1936
921059132;20140813T000000;350000;3;2;1;1991
1926059027;20150109T000000;803000;2;1;1.5;1928
1328320440;20141210T000000;355000;3;2.25;1;1980
1972202005;20140521T000000;475000;4;2;1;1909
2592201350;20150324T000000;823000;3;2.5;2;1988
6430500293;20141112T000000;395000;2;1.5;1;1918
6450300840;20150427T000000;499000;4;3.75;2;1963
1189000225;20150402T000000;420000;2;1.75;1;1904
7804700020;20140812T000000;961500;3;2.5;2;1999
9542300430;20150331T000000;833000;4;1.75;1;1967
1775930440;20140623T000000;479000;3;2.25;2;1978
1725059182;20140701T000000;1.15e+006;4;2.5;2;1996
3992700130;20140708T000000;267000;3;1;1.5;1944
824069193;20140911T000000;555000;4;1.75;1.5;1988
3904910480;20140731T000000;490000;3;2.5;2;1987
2877102651;20140529T000000;619000;4;2;1.5;1915
9289100170;20141031T000000;569950;5;2.75;1;1963
3797000680;20141125T000000;549000;3;2;2;1905
3378900020;20141023T000000;422500;3;1.75;1.5;1962
4180300050;20140801T000000;400000;4;3.5;1;1980
7852010670;20140709T000000;692500;4;2.75;2;1999
8562890280;20140626T000000;310000;4;2.5;2;2002
3991400080;20141216T000000;499900;3;1.75;1;1977
8651510020;20140827T000000;492000;3;2.25;2;1983
3924500130;20150506T000000;460000;2;2.5;1;1987
2533300130;20140716T000000;800000;3;2.5;2;1919
510002995;20150407T000000;832600;4;1;1.5;1925
3825500080;20150318T000000;470000;4;2.75;1;1989
8682231190;20141021T000000;542000;2;2;1;2003
9412400185;20140619T000000;1,31E+10;4;4.5;2;2005
7893804790;20141010T000000;308130;4;2.5;1;1959
3630070010;20150311T000000;310000;2;1;1;2005
723049132;20141022T000000;235000;2;1;1;1947
1432600415;20140919T000000;215000;3;1;1;1958
3306200010;20140605T000000;210000;4;1.5;1;1959
425069102;20141126T000000;730000;4;2.75;2;1990
1683600130;20141210T000000;245000;3;1.75;1;1981
3741600020;20140915T000000;540000;3;2.25;1;1948
5412101150;20150203T000000;299000;4;2.5;2;2001
509000020;20141118T000000;510000;3;2.5;2;1991
1311500020;20140703T000000;198000;4;1.75;1;1966
662350050;20140523T000000;950000;5;3.25;2;1999
3327020290;20150220T000000;300000;4;1.75;2;1978
1086100130;20140904T000000;528000;5;1.75;1;1962
2111011060;20140618T000000;507000;5;3.25;2;2002
7852090280;20150219T000000;770000;4;3.25;2;2001
2873000780;20150220T000000;255000;3;1.75;1;1975
3530470190;20150505T000000;220000;1;1.5;1.5;1978
5014600440;20150223T000000;690700;5;2.75;2;2005
5049800005;20140627T000000;447000;2;1;1;1953
7443001470;20140520T000000;755000;6;2;1;1952
2771604640;20150313T000000;700000;4;1.5;1.5;1940
7140200280;20140715T000000;250000;4;2.75;1;1980
3793500780;20140510T000000;320000;3;2.5;2;2003
5525400420;20140514T000000;565000;4;2.5;2;1989
7986400305;20150424T000000;754300;5;2.75;2;1939
3619600143;20140505T000000;650000;3;1.5;1;1949
7787890050;20150218T000000;529888;4;2.5;2;2003
2780700050;20141106T000000;432000;3;2.5;2;2000
5595900280;20150318T000000;235000;3;1;1.5;1955
7203220130;20150127T000000;994900;4;3.5;2;2014
9406540130;20150403T000000;489000;4;2.5;2;2000
9526600250;20150420T000000;800000;4;2.75;2;2010
9542900190;20140516T000000;370000;4;1.5;1;1972
3840700653;20141212T000000;436000;4;2.75;1;1979
6084200080;20140528T000000;395000;3;2.5;2;2006
3705900130;20140523T000000;377691;5;1.75;1;1942
3333002385;20150417T000000;370000;5;3;2;2003
3904910050;20141023T000000;515000;3;2.5;1;1987
5556900080;20140926T000000;169000;3;1;1;1969
4443800415;20150321T000000;475000;3;1;1;1921
3791400250;20150425T000000;420000;3;2.5;2;1999
9551201585;20140701T000000;1,30E+09;6;2.75;2;1900
7856620050;20150225T000000;822000;3;2;2;1985
9320200050;20141216T000000;1.5e+006;4;2.75;1;1964
1954420380;20150330T000000;485000;3;2.25;1;1988
740500010;20140807T000000;270000;4;1;1;1956
6673050020;20150401T000000;300000;6;2.5;1;1978
1853081060;20150416T000000;878000;4;2.5;2;2007
6308000020;20150403T000000;590000;3;2.5;2;2001
1720800305;20141119T000000;611900;1;2.25;2;1946
1682000280;20150319T000000;240000;3;1.75;1;1968
3814800280;20150417T000000;395000;4;2.5;2;2003
3352402195;20140716T000000;169000;3;1;1;1957
9320600170;20150324T000000;200500;3;2;1;1963
5205000250;20150410T000000;308000;3;2.5;2;1990
9264920250;20140710T000000;290256;3;2.25;2;1983
2473101190;20150427T000000;279950;3;1.75;1;1967
5437820020;20140807T000000;195000;3;1.75;1;1979
4067600275;20140826T000000;630000;3;1;1;1945
6447300345;20150406T000000;1.16e+006;4;3;2;1902
3905100280;20140701T000000;478000;3;2.25;2;1994
9285800275;20140814T000000;835000;3;2.25;2;1944
1891100130;20150417T000000;639000;3;2.25;2;2005
1592000250;20141013T000000;623000;4;2.75;2;1984
2328800130;20141217T000000;220000;3;1.75;1;1959
6067910130;20150325T000000;526000;3;2.25;1;1978
3333002790;20150123T000000;243500;2;1;1;1948
9478400080;20140512T000000;750000;4;2.5;2;2000
3450300020;20150318T000000;329000;4;2;1;1963
2663000050;20140926T000000;525000;4;1;1.5;1920
3145600250;20150317T000000;190000;2;1;1;1948
6206100130;20140626T000000;772650;4;2.5;1;1955
8944320420;20140710T000000;355000;3;2.5;2;1989
224069145;20150401T000000;650000;3;1.75;1;1980
3363900280;20150311T000000;678500;3;2.75;1.5;1910
7504110050;20140626T000000;669950;4;2.5;2;1996
624100950;20150311T000000;850000;3;2.25;1;1983
9416400020;20140827T000000;572000;3;2.75;2;2002
3578400950;20140801T000000;492450;3;1.75;1;1984
4100000050;20141030T000000;813000;3;1.75;1;1960
3475000080;20140828T000000;710000;3;2;1;1967
7871500345;20141202T000000;792500;3;1.5;2;1911
8857600680;20150313T000000;285900;5;1.5;1.5;1961
2817100430;20150511T000000;389000;3;2;1;1981
7649400170;20141205T000000;675000;3;2.25;2;1966
4048400185;20141022T000000;352000;2;0.75;1;1931
3303960250;20150507T000000;1.05e+006;4;3.25;2;2000
2785000480;20150108T000000;768500;4;1.75;1;1965
2926049400;20141226T000000;500000;4;2;1;1961
5452302195;20141230T000000;685000;3;2.5;1;1956
3528900980;20140523T000000;648475;4;2.75;1;1951
3886901795;20150422T000000;655000;6;5;2;1994
1868900675;20140912T000000;895000;4;2.75;2;1925
4031000290;20150408T000000;195000;3;1;1;1962
9264960480;20141208T000000;368000;4;2.5;2;1989
3303980680;20150228T000000;997000;4;3.5;2;2001
1775930010;20141222T000000;335000;3;2.75;1;1977
3329520170;20140521T000000;250000;3;2;1;1984
9321010130;20150312T000000;278500;3;1.75;1;1985
7696600020;20150128T000000;260000;4;1.5;2;1973
2690600005;20141001T000000;162500;2;1;1;1920
923049323;20140714T000000;239000;4;1;1;1950
6705870080;20141121T000000;600000;4;2.5;2;2004
3797710010;20150428T000000;350000;4;2.25;2;1998
98030630;20141215T000000;852500;5;3.75;2;2005
8106300840;20140721T000000;485000;3;2.5;2;2008
1074100020;20141007T000000;299000;3;1;1;1953
418000010;20150422T000000;227450;2;1;1;1952
1782000130;20140523T000000;383000;3;1;1;1942
2124079093;20150112T000000;835000;2;3.25;1;1998
9828702890;20150211T000000;760000;5;1.5;1.5;1931
3797001815;20150217T000000;532500;2;1;1;1924
6979900080;20141125T000000;635000;3;2.5;1;1998
7319900345;20140825T000000;438500;3;2;1;1912
4346300010;20140618T000000;545500;3;2.5;1.5;1936
2432000130;20150414T000000;675000;3;1.75;1;1956
9165100130;20140618T000000;450000;3;1.75;1;1928
844000425;20141223T000000;199999;3;1;1;1900
6076500364;20140910T000000;375000;3;1.5;1;1988
9238430430;20150430T000000;600000;4;2.25;2;1982
2854800095;20140708T000000;292600;3;1.5;1;1959
31200020;20150319T000000;1,04E+09;5;2.75;1;1956
5364200381;20141010T000000;610000;3;1;1;1945
1515910290;20140825T000000;397450;4;2.5;2;1993
3459000020;20150414T000000;382000;3;2.25;1;1963
3303000130;20150116T000000;370000;3;2.25;1;1966
3303000130;20150428T000000;520000;3;2.25;1;1966
3235100080;20140701T000000;260000;2;1;1;1948
7284900460;20141120T000000;890000;4;2.5;2;2014
6332940020;20140826T000000;344000;5;2;1;1946
8802400415;20140625T000000;205000;3;1;1;1958
4131500190;20150507T000000;379000;5;2.5;1;1963
7524400250;20140822T000000;424240;3;2;2;1982
7524400250;20141124T000000;589950;3;2;2;1982
4441300440;20140512T000000;582000;4;1.75;1;1951
1898200080;20150312T000000;349000;3;2.5;2;1989
1245003375;20150408T000000;658000;3;1;1;1966
3574300250;20141029T000000;294000;5;2.75;1.5;1915
5071400104;20140626T000000;690000;5;3.5;2;1993
9287801150;20150423T000000;600000;3;1;1.5;1912
8651431100;20150116T000000;199990;3;1;1;1969
236500010;20141209T000000;220000;3;1.75;1;1959
1441800250;20150126T000000;440000;4;2.25;1;1976
8929000050;20140904T000000;439990;4;2.5;2;2014
98030660;20150311T000000;815000;4;2.5;2;2006
3905100380;20150421T000000;535000;4;2.25;2;1995
1140000050;20141126T000000;215000;3;1.75;1;1975
5561000010;20150223T000000;605000;3;2.5;1.5;1965
8856920250;20140530T000000;349900;3;2.5;2;1990
5100402668;20150218T000000;495000;3;1;1;1940
2426049180;20141014T000000;515100;3;2.5;2;1997
205000010;20140624T000000;620000;4;2.5;2;1994
7504060020;20150122T000000;657500;4;2.25;2;1980
4204400098;20150119T000000;250000;5;1.75;1;1963
4204400098;20150421T000000;385000;5;1.75;1;1963
2131200766;20140522T000000;307000;3;1.5;1;1976
7760400480;20150513T000000;288000;3;2.5;1;1994
1863900225;20141028T000000;226450;3;1.75;1.5;1944
1787600224;20150310T000000;390000;3;2.5;1;1967
323089134;20140930T000000;350000;3;1;1;1971
7663700759;20141201T000000;368000;3;1.5;1;1969
3856904970;20140818T000000;469000;2;1;1;1921
1126059007;20150323T000000;865000;3;2.25;2;1985
2473002850;20150113T000000;515000;5;2.5;1.5;1967
1112700130;20150123T000000;410000;3;1.75;1;1979
121059007;20140808T000000;210000;4;1;1;1968
2896600020;20150325T000000;460000;3;1.75;1;1969
9264900660;20140919T000000;241500;4;2.5;1;1979
7754900280;20140623T000000;322200;4;2.25;2;1975
9282801950;20140818T000000;279000;4;1;1.5;1943
3123039063;20140908T000000;303000;2;1;1;1943
2770606915;20141020T000000;420000;3;1.5;1;1950
5379804690;20140813T000000;249000;3;1.75;1;1961
6855700080;20140714T000000;294950;3;1;1;1952
3856900507;20140512T000000;1,32E+09;4;3.5;2;2004
3501600185;20140915T000000;335000;3;1.75;1;1953
1068000235;20140605T000000;1,16E+09;4;2.25;1.5;1935
7519000585;20150311T000000;520000;2;1;1.5;1926
1562200380;20140916T000000;560000;4;1.75;1;1965
7523700305;20141012T000000;243400;4;1.5;2;1959
8807810050;20140529T000000;405000;3;2;1;1988
3699100130;20141002T000000;495000;2;1;1.5;1930
2215901650;20150402T000000;350000;4;2.5;2;1992
1099900020;20141211T000000;368500;5;2.75;1;1992
5128000010;20150105T000000;99000;2;1;1;1948
3303980660;20140603T000000;1.07e+006;4;3.75;2;2001
1155640050;20140826T000000;430000;4;1.75;1;1983
8087800020;20140515T000000;412500;3;1.5;1;1963
3293200190;20141213T000000;1,12E+10;4;3.25;2;1988
1862000010;20140828T000000;915000;4;2.5;2;1988
5711200170;20140523T000000;535000;3;2.5;2;1994
8690800130;20141104T000000;390000;3;1.5;1;1979
2768100545;20140908T000000;499000;3;1.5;1;1944
2596400050;20140730T000000;375000;3;1;1;1963
2641400290;20141028T000000;349000;4;2.5;2;1995
3210600010;20141031T000000;635000;3;2.25;1;1964
8691370290;20141215T000000;682000;4;2.75;2;2001
1790000080;20150203T000000;321027;4;2.25;1;1966
7116000425;20141125T000000;150000;2;1;1;1915
8143100500;20141213T000000;410000;3;1.75;1;1969
3735900545;20140523T000000;449950;3;2;2;1923
1443500305;20141013T000000;194990;6;2.5;1;1913
3649100103;20150102T000000;475000;4;1.75;1;1956
6746700605;20150128T000000;530000;5;1.75;2;1908
7999950020;20140722T000000;319950;4;2.5;2;2011
9211500010;20150327T000000;210000;3;2.25;1;1978
1324300290;20141226T000000;485000;3;2.75;1.5;1925
8691310380;20150128T000000;774000;4;2.75;2;1998
4037400430;20141015T000000;478000;4;2;1;1958
254000545;20141023T000000;385000;4;2.5;2;1924
7214780020;20150417T000000;595000;4;2.5;2;1989
114100314;20150318T000000;285000;3;1.5;1;1960
3629930170;20140514T000000;723000;4;2.5;2;2004
2946002140;20140812T000000;279000;3;1.5;1;1960
1432400525;20150306T000000;195000;3;1.5;1;1958
7011201470;20141015T000000;625000;2;1;1;1925
7697800170;20150428T000000;270000;3;1.75;2;1979
8682291630;20141007T000000;559000;2;2;1;2006
1775800420;20150202T000000;474000;4;2.25;1;1976
2215901310;20141114T000000;303500;4;2.5;2;1992
1440500020;20141226T000000;350000;3;1.75;1;1949
6632900574;20140806T000000;367500;5;3;1;1940
6632900574;20150225T000000;595000;5;3;1;1940
7933510080;20141006T000000;589000;3;2;1;1981
1926069063;20150306T000000;585000;3;1.75;1;1974
973600020;20141002T000000;482975;3;2.25;1;1976
9558010190;20141119T000000;365500;4;2.5;2;2003
267010020;20140711T000000;570000;4;2;1;1972
8097000170;20150202T000000;335000;3;2.5;2;1990
9136100420;20150408T000000;767500;4;2;1.5;1914
8929000280;20140519T000000;386591;3;2.5;2;2014
7883603190;20140722T000000;279000;3;1;1.5;1913
203600470;20150409T000000;620000;4;2.5;2;1998
8643200020;20140506T000000;407000;4;2.25;1;1958
322069153;20140827T000000;364250;3;2.5;2;1994
2473450430;20140527T000000;399000;4;2.5;2;1979
7574910780;20140514T000000;766950;3;2.5;1.5;1992
3629980780;20140918T000000;710000;4;2.75;2;2004
3332000091;20150224T000000;320000;3;1;1;1929
3395041236;20141023T000000;300000;3;2.5;2;2001
2310030500;20140710T000000;263000;3;1.75;1;1993
8665050080;20141010T000000;445000;3;2.5;2;1996
4037000840;20150406T000000;554000;3;2;1;1957
2856101845;20140724T000000;335000;2;1.75;1;1906
